Code,Sample_ID,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond,PR_Remarks
21595,RI,3/20/2001 0:00,1220,1.17,18.5,7.11,63.4,
21596,MPR,3/20/2001 0:00,1035,1.7,23,7.77,121,
21597,MG,3/20/2001 0:00,NA,NA,NA,7.56,173.9,
21598,Q1,3/20/2001 0:00,945,9.74,21.5,7.62,109.1,
21599,Q2,3/20/2001 0:00,NA,NA,NA,NA,NA,N/S
21600,Q3,3/20/2001 0:00,928,4.48,21.5,7.37,124.2,
21605,QS,3/27/2001 0:00,835,2.95,19,7.08,49.8,
21606,QP,3/27/2001 0:00,910,1.27,19,7.3,82.5,
21607,QG,3/27/2001 0:00,1235,8.58,18,7.03,53.7,
21608,RI,3/27/2001 0:00,1220,1.19,18.5,6.91,60.6,
21609,MPR,3/27/2001 0:00,1050,1.8,23,7.68,100.1,
21610,MG,3/27/2001 0:00,750,4.54,23.79,7.63,130.9,
21611,Q1,3/27/2001 0:00,919,9.72,22,7.65,104.3,
21612,Q2,3/27/2001 0:00,NA,NA,NA,NA,NA,NO SAMPLE
21613,Q3,3/27/2001 0:00,910,4.48,22,7.27,87.4,
21618,QS,4/3/2001 0:00,820,2.6,19,7.18,54.1,
21619,QP,4/3/2001 0:00,905,1.25,19,7.35,88.9,
21620,QG,4/3/2001 0:00,120,8.56,18,7.03,55.4,
21621,RI,4/3/2001 0:00,100,1.18,19.5,6.91,62.1,
21622,MPR,4/3/2001 0:00,1031,1.78,23.5,7.74,121.1,
21623,MG,4/3/2001 0:00,845,4.35,24.44,7.9,174.7,
21624,Q1,4/3/2001 0:00,920,9.71,22,7.63,129.3,
21625,Q2,4/3/2001 0:00,NA,NA,NA,NA,NA,NO SAMPLE
21626,Q3,4/3/2001 0:00,914,4.47,22,7.55,120.4,
21631,QS,4/10/2001 0:00,950,3.04,18,7.05,46.2,
21632,QP,4/10/2001 0:00,1020,1.3,18.5,7.28,75.6,
21633,QG,4/10/2001 0:00,105,8.57,18.5,7.01,55,
21634,RI,4/10/2001 0:00,1250,1.19,20,6.91,60.7,
21635,MPR,4/10/2001 0:00,1030,1.86,23,7.61,108.5,
21636,MG,4/10/2001 0:00,NA,4.6,22.7,7.8,116.8,
21637,Q1,4/10/2001 0:00,923,9.72,21.5,7.58,120.8,
21638,Q2,4/10/2001 0:00,NA,NA,NA,NA,NA,NO SAMPLE
21639,Q3,4/10/2001 0:00,916,4.5,22,7.46,77.2,
21644,QS,4/17/2001 0:00,955,2.8,19,7.12,51.8,
21645,QP,4/17/2001 0:00,1015,1.3,19,7.4,80.9,
21646,QG,4/17/2001 0:00,1255,8.57,18.5,7.12,55.2,
21647,RI,4/17/2001 0:00,1240,1.18,19.5,7.02,62.8,
21648,MPR,4/17/2001 0:00,1040,NA,23,7.78,121.8,
21649,MG,4/17/2001 0:00,NA,4.44,23.9,7.82,156.5,
21650,Q1,4/17/2001 0:00,930,9.74,22.5,7.72,105.9,
21651,Q2,4/17/2001 0:00,922,0.22,22,NA,NA,NO SAMPLE
21652,Q3,4/17/2001 0:00,915,4.84,22,7.69,108.2,
21657,QS,4/24/2001 0:00,1005,4.4,18,6.68,38.8,FLOODED SREAM
21658,QP,4/24/2001 0:00,1040,1.7,19,7.03,55.2,FLOODED SREAM
21659,QG,4/24/2001 0:00,1240,8.6,18,6.95,50.7,
21660,RI,4/24/2001 0:00,1225,1.28,19,6.74,48.6,FLOODED SREAM
21661,MPR,4/24/2001 0:00,1025,NA,22,7.28,76.8,
21662,MG,4/24/2001 0:00,NA,4.44,23.9,7.49,134.9,
21663,Q1,4/24/2001 0:00,936,9.76,22,6.88,64.7,
21664,Q2,4/24/2001 0:00,928,0.24,21.5,6.96,64.3,
21665,Q3,4/24/2001 0:00,920,4.86,21.5,7.01,62,
21670,QS,5/1/2001 0:00,715,3.9,19,6.65,36.7,FLOODED STREAM
21671,QP,5/1/2001 0:00,740,1.6,19,6.9,52.4,FLOODED STREAM
21672,QG,5/1/2001 0:00,1110,8.63,18,6.8,47.9,
21673,RI,5/1/2001 0:00,1055,1.29,19,6.61,46.3,
21674,MPR,5/1/2001 0:00,953,2.3,22.5,7.34,73.9,
21675,MG,5/1/2001 0:00,NA,5.3,22.6,7.37,90.1,
21676,Q1,5/1/2001 0:00,928,9.72,22,7.33,68.7,
21677,Q2,5/1/2001 0:00,921,0.06,22,7.22,68.9,
21678,Q3,5/1/2001 0:00,915,4.74,22,7.37,75.7,
21683,QS,5/8/2001 0:00,700,3.36,19,6.87,45.7,
21684,QP,5/8/2001 0:00,730,1.4,19.5,7.17,68.5,
21685,QG,5/8/2001 0:00,1110,8.57,18.5,6.92,49.2,
21686,RI,5/8/2001 0:00,1050,1.22,19,6.82,55,
21687,MPR,5/8/2001 0:00,1230,1.98,25,7.48,85.2,
21688,MG,5/8/2001 0:00,NA,4.8,NA,7.62,143.1,
21689,Q1,5/8/2001 0:00,1147,9.7,23,7.26,89.2,
21690,Q2,5/8/2001 0:00,1203,0.08,24,7.35,122.3,
21691,Q3,5/8/2001 0:00,1210,4.58,23,7.48,74.4,
21696,QS,5/15/2001 0:00,640,3,20,7.48,55.3,
21697,QP,5/15/2001 0:00,710,1.34,20,7.7,82.5,
21698,QG,5/15/2001 0:00,1015,8.54,19,7.35,54.2,
21699,RI,5/15/2001 0:00,1000,1.2,19,7.27,61.6,
21700,MPR,5/15/2001 0:00,1032,1.71,24.5,7.75,107.5,
21701,MG,5/15/2001 0:00,NA,4.52,NA,7.84,145.6,
21702,Q1,5/15/2001 0:00,959,9.7,23,7.7,105.1,
21703,Q2,5/15/2001 0:00,955,NA,23,7.69,84.6,
21704,Q3,5/15/2001 0:00,948,4.56,22.5,7.53,94.8,
21709,QS,5/22/2001 0:00,650,2.9,21,7.23,55.7,
21710,QP,5/22/2001 0:00,720,1.34,20.5,7.35,86.1,
21711,QG,5/22/2001 0:00,1100,8.53,19,7.06,54.4,
21712,RI,5/22/2001 0:00,1040,1.21,19,6.98,61.3,
21713,MPR,5/22/2001 0:00,1120,1.82,24,7.65,130,
21714,MG,5/22/2001 0:00,900,4.44,26.35,7.46,193,
21715,Q1,5/22/2001 0:00,1004,9.7,23,7.79,134.4,
21716,Q2,5/22/2001 0:00,958,0.06,23.5,7.6,122.9,
21717,Q3,5/22/2001 0:00,950,4.6,23,7.69,113.1,
21722,QS,5/29/2001 0:00,750,3,20.5,7.15,51.3,
21723,QP,5/29/2001 0:00,815,1.3,20.5,7.35,81.6,
21724,QG,5/29/2001 0:00,1200,8.53,19.5,7.07,54.8,
21725,RI,5/29/2001 0:00,1140,1.18,21,6.98,60.8,
21726,MPR,5/29/2001 0:00,945,1.75,24.08,7.39,103,
21727,MG,5/29/2001 0:00,NA,4.52,25.3,7.52,136.2,
21728,Q1,5/29/2001 0:00,940,9.7,23.5,6.87,137.2,
21729,Q2,5/29/2001 0:00,934,0,23.5,7,124,
21730,Q3,5/29/2001 0:00,930,4.5,23.5,7.17,114.2,
21735,QS,6/5/2001 0:00,750,2.84,20.8,7.07,54.4,
21736,QP,6/5/2001 0:00,820,1.36,20,7.37,85.8,
21737,QG,6/5/2001 0:00,1150,8.6,19,7.03,53.2,
21738,RI,6/5/2001 0:00,1135,1.32,19,6.89,56.1,
21739,MPR,6/5/2001 0:00,1017,2.38,25,7.72,85.3,
21740,MG,6/5/2001 0:00,810,4.52,25.76,7.86,183.7,
21741,Q1,6/5/2001 0:00,1000,9.88,23,7,47.2,
21742,Q2,6/5/2001 0:00,946,0.28,23,7.15,57.7,
21743,Q3,6/5/2001 0:00,938,4.98,23,7.26,53.3,
21748,QS,6/12/2001 0:00,750,2.62,21,7.21,56.8,
21749,QP,6/12/2001 0:00,820,1.25,21,7.4,93.2,
21750,QG,6/12/2001 0:00,1140,8.54,19,7.13,56.6,
21751,RI,6/12/2001 0:00,1120,1.16,20,7.07,64.7,
21752,MPR,6/12/2001 0:00,945,1.77,25,7.87,130,
21753,MG,6/12/2001 0:00,800,4.38,26.34,7.55,191.7,
21754,Q1,6/12/2001 0:00,919,9.76,23.5,7.58,132.1,
21755,Q2,6/12/2001 0:00,910,0,23,7.38,118.8,
21756,Q3,6/12/2001 0:00,905,4.5,23.5,7.31,109.4,
21761,QS,6/19/2001 0:00,900,2.56,21,7.23,56.8,
21762,QP,6/19/2001 0:00,920,1.24,21,7.6,96,
21763,QG,6/19/2001 0:00,1150,8.52,19,7.36,57.5,
21764,RI,6/19/2001 0:00,1130,1.16,20,7.25,65.5,
21765,MPR,6/19/2001 0:00,1016,1.78,25.5,7.9,126.9,
21766,MG,6/19/2001 0:00,810,4.39,25.64,7.65,166.3,
21767,Q1,6/19/2001 0:00,925,9.72,23,7.69,158.4,
21768,Q2,6/19/2001 0:00,917,0,23,7.46,112.3,
21769,Q3,6/19/2001 0:00,912,4.5,23.5,7.44,106.1,
21774,QS,6/26/2001 0:00,NA,NA,NA,NA,55.6,
21775,QP,6/26/2001 0:00,NA,NA,NA,NA,94.2,
21776,QG,6/26/2001 0:00,NA,NA,NA,NA,56.7,
21777,RI,6/26/2001 0:00,NA,NA,NA,NA,65.6,
21778,MPR,6/26/2001 0:00,1022,1.82,27,7.7,193.1,
21779,MG,6/26/2001 0:00,805,4.5,26.85,7.81,189.8,
21780,Q1,6/26/2001 0:00,930,9.7,24,7.72,111.2,
21781,Q2,6/26/2001 0:00,900,0,24,7.41,119.7,
21782,Q3,6/26/2001 0:00,910,4.5,24,7.48,117.7,
21787,QS,7/3/2001 0:00,NA,NA,NA,NA,47.8,
21788,QP,7/3/2001 0:00,NA,NA,NA,NA,73.1,
21789,QG,7/3/2001 0:00,NA,NA,NA,NA,55,
21790,RI,7/3/2001 0:00,NA,NA,NA,NA,60.1,
21791,MPR,7/3/2001 0:00,1042,1.98,25.5,7.81,98,
21792,MG,7/3/2001 0:00,800,4.81,26.06,7.62,123.6,
21793,Q1,7/3/2001 0:00,940,9.8,24,7.6,113.3,
21794,Q2,7/3/2001 0:00,NA,NA,NA,NA,NA,NO SAMPLE
21795,Q3,7/3/2001 0:00,900,4.5,24,7.5,100.4,
21800,QS,7/10/2001 0:00,NA,NA,NA,NA,54.6,
21801,QP,7/10/2001 0:00,NA,NA,NA,NA,88.2,
21802,QG,7/10/2001 0:00,NA,NA,NA,NA,57.1,
21803,RI,7/10/2001 0:00,NA,NA,NA,NA,65.5,
21804,MPR,7/10/2001 0:00,1000,1.78,25.5,7.83,158.9,
21805,MG,7/10/2001 0:00,805,4.38,26.72,7.72,176.6,
21806,Q1,7/10/2001 0:00,935,9.76,23.5,7.66,197.2,
21807,Q2,7/10/2001 0:00,900,0,24,7.52,103.5,
21808,Q3,7/10/2001 0:00,908,4.48,24,7.53,104.6,
21813,QS,7/17/2001 0:00,NA,NA,NA,NA,54.7,
21814,QP,7/17/2001 0:00,NA,NA,NA,NA,87.5,
21815,QG,7/17/2001 0:00,NA,NA,NA,NA,54.9,
21816,RI,7/17/2001 0:00,NA,NA,NA,NA,63.9,
21817,MPR,7/17/2001 0:00,NA,1.4,25.5,7.78,177.3,
21818,MG,7/17/2001 0:00,NA,4.48,26.4,7.59,174.9,
21819,Q1,7/17/2001 0:00,NA,4.76,24,7.53,122.1,
21820,Q2,7/17/2001 0:00,NA,0,24.09,7.32,115.98,
21821,Q3,7/17/2001 0:00,NA,4.48,23.68,6.73,72.9,
21826,QS,7/24/2001 0:00,NA,NA,NA,NA,48.7,FLOODED
21827,QP,7/24/2001 0:00,NA,NA,NA,NA,62.7,FLOODED
21828,QG,7/24/2001 0:00,NA,NA,NA,NA,54.7,
21829,RI,7/24/2001 0:00,NA,NA,NA,NA,61.4,
21830,MPR,7/24/2001 0:00,945,2.18,25,7.89,113.2,
21831,MG,7/24/2001 0:00,740,4.5,27.14,7.4,159.1,
21832,Q1,7/24/2001 0:00,855,9.74,24,7.7,221,
21833,Q2,7/24/2001 0:00,847,0,24,7.38,108,
21834,Q3,7/24/2001 0:00,840,4.5,23.8,7.47,93.4,
21839,QS,7/31/2001 0:00,NA,NA,NA,NA,49.3,
21840,QP,7/31/2001 0:00,NA,NA,NA,NA,71,
21841,QG,7/31/2001 0:00,NA,NA,NA,NA,52.2,
21842,RI,7/31/2001 0:00,NA,NA,NA,NA,53.9,
21843,MPR,7/31/2001 0:00,1105,2.3,25,7.5,107.4,
21844,MG,7/31/2001 0:00,800,4.44,26.33,7.69,129.6,
21845,Q1,7/31/2001 0:00,1004,9.74,23.5,7.4,97.4,
21846,Q2,7/31/2001 0:00,956,0.02,23.5,NA,95.7,
21847,Q3,7/31/2001 0:00,950,4.52,23.5,7.55,97.9,
21852,QS,8/7/2001 0:00,NA,NA,NA,NA,45.3,
21853,QP,8/7/2001 0:00,NA,NA,NA,NA,70.2,
21854,QG,8/7/2001 0:00,NA,NA,NA,NA,51,
21855,RI,8/7/2001 0:00,NA,NA,NA,NA,57.1,
21856,MPR,8/7/2001 0:00,1006,2.6,25,7.41,78.7,
21857,MG,8/7/2001 0:00,800,4.88,25.8,7.58,87.5,
21858,Q1,8/7/2001 0:00,922,9.76,24,7.48,101.5,
21859,Q2,8/7/2001 0:00,925,0,24.5,7.31,87.6,
21860,Q3,8/7/2001 0:00,920,4.5,24,7.36,84.1,
21865,QS,8/14/2001 0:00,NA,NA,NA,NA,49.7,
21866,QP,8/14/2001 0:00,NA,NA,NA,NA,75.4,
21867,QG,8/14/2001 0:00,NA,NA,NA,NA,52.9,
21868,RI,8/14/2001 0:00,NA,NA,NA,NA,60.1,
21869,MPR,8/14/2001 0:00,1041,2.06,25,7.64,99.4,
21870,MG,8/14/2001 0:00,805,4.61,26.14,7.6,125.5,
21871,Q1,8/14/2001 0:00,932,9.76,23.5,7.54,189.3,
21872,Q2,8/14/2001 0:00,925,4.48,24,7.44,NA,NO SAMPLE
21873,Q3,8/14/2001 0:00,NA,NA,NA,NA,93.8,
21878,QS,8/21/2001 0:00,NA,NA,NA,NA,50.5,
21879,QP,8/21/2001 0:00,NA,NA,NA,NA,78.2,
21880,QG,8/21/2001 0:00,NA,NA,NA,NA,52.8,
21881,RI,8/21/2001 0:00,NA,NA,NA,NA,59.8,
21882,MPR,8/21/2001 0:00,1040,2.02,25.05,7.52,96.7,
21883,MG,8/21/2001 0:00,805,4.69,26.43,7.8,121,
21884,Q1,8/21/2001 0:00,947,9.72,24,6.97,105.1,
21885,Q2,8/21/2001 0:00,939,4.48,24,7.34,NA,NO SAMPLE
21886,Q3,8/21/2001 0:00,NA,NA,NA,NA,86.2,
21891,QS,8/28/2001 0:00,NA,NA,NA,NA,39.9,
21892,QP,8/28/2001 0:00,NA,NA,NA,NA,56,
21893,QG,8/28/2001 0:00,NA,NA,NA,NA,42,
21894,RI,8/28/2001 0:00,NA,NA,NA,NA,39.5,Flooded
21895,MPR,8/28/2001 0:00,1050,2.76,24,7.57,72.8,
21896,MG,8/28/2001 0:00,830,5.2,24.6,7.5,95.3,
21897,Q1,8/28/2001 0:00,1015,9.76,23.8,7.4,83.6,
21898,Q2,8/28/2001 0:00,955,0.3,23.8,7.26,67.3,
21899,Q3,8/28/2001 0:00,948,4.8,23.5,7.06,67.2,
21904,QS,9/4/2001 0:00,830,3.32,22.4,7.27,46.1,
21905,QP,9/4/2001 0:00,850,1.38,22.8,7.44,73,
21906,QG,9/4/2001 0:00,1220,8.58,21.3,7.14,51.7,
21907,RI,9/4/2001 0:00,1200,1.22,22.5,7,57.2,
21908,MPR,9/4/2001 0:00,958,1.78,25,7.43,82.5,
21909,MG,9/4/2001 0:00,815,4.95,25.2,7.54,130.2,
21910,Q1,9/4/2001 0:00,935,9.74,23.5,7.57,116.4,
21911,Q2,9/4/2001 0:00,928,0.2,24,7.43,95,
21912,Q3,9/4/2001 0:00,920,4.56,23.5,7.44,90.5,
21917,QS,9/11/2001 0:00,740,2.92,23.3,7.23,54,
21918,QP,9/11/2001 0:00,755,1.32,23.1,7.38,84.3,
21919,QG,9/11/2001 0:00,1115,8.56,21.4,7.11,53.9,
21920,RI,9/11/2001 0:00,1104,1.19,22.1,7.02,61.1,
21921,MPR,9/11/2001 0:00,1025,1.52,26,7.59,111.3,
21922,MG,9/11/2001 0:00,820,4.74,26.8,7.66,152.1,
21923,Q1,9/11/2001 0:00,940,9.7,23.5,7.61,116.9,
21924,Q2,9/11/2001 0:00,931,0.16,24,7.68,89.2,
21925,Q3,9/11/2001 0:00,923,4.54,24,7.64,98.6,
21930,QS,9/18/2001 0:00,740,2.94,23.3,7.23,54.4,
21931,QP,9/18/2001 0:00,805,1.29,23.1,7.39,86.9,
21932,QG,9/18/2001 0:00,NA,NA,NA,NA,NA,No sample collected. No vehicle available.
21933,RI,9/18/2001 0:00,NA,NA,NA,NA,NA,No sample collected. No vehicle available.
21934,MPR,9/18/2001 0:00,1030,1.48,25.5,7.52,102.6,
21935,MG,9/18/2001 0:00,830,4.7,26.6,7.61,146.2,
21936,Q1,9/18/2001 0:00,935,9.72,24,7.61,115.5,
21937,Q2,9/18/2001 0:00,928,0.08,24,7.52,107.2,
21938,Q3,9/18/2001 0:00,920,4.52,24,7.91,91.7,
21943,QS,9/25/2001 0:00,745,3.44,22.3,7.21,45.3,
21944,QP,9/25/2001 0:00,805,1.34,22.7,7.38,77.3,
21945,QG,9/25/2001 0:00,1140,8.56,21.4,7.05,50.9,
21946,RI,9/25/2001 0:00,1120,1.2,22.4,6.84,53.9,
21947,MPR,9/25/2001 0:00,1008,1.66,25,7.63,93.8,
21948,MG,9/25/2001 0:00,800,4.9,25.5,7.6,136.3,
21949,Q1,9/25/2001 0:00,922,9.72,23.5,7.53,113.3,
21950,Q2,9/25/2001 0:00,917,0.02,24,7.23,107.5,
21951,Q3,9/25/2001 0:00,910,4.54,24,7.39,101.1,
21956,QS,10/2/2001 0:00,737,2.8,23.3,7.23,54.5,
21957,QP,10/2/2001 0:00,755,1.24,23.1,7.37,86.8,
21958,QG,10/2/2001 0:00,1200,8.55,21.6,7.03,54.3,
21959,RI,10/2/2001 0:00,1140,1.19,22.5,6.92,62.4,
21960,MPR,10/2/2001 0:00,1029,1.46,25,7.48,126.3,
21961,MG,10/2/2001 0:00,800,4.56,27.37,7.55,191.7,
21962,Q1,10/2/2001 0:00,920,9.72,24,7.48,109.9,
21963,Q2,10/2/2001 0:00,901,NA,NA,NA,NA,NO SAMPLE
21964,Q3,10/2/2001 0:00,906,4.52,24,7.46,111.6,
21969,QS,10/9/2001 0:00,730,3.96,22.2,6.88,42.7,
21970,QP,10/9/2001 0:00,745,1.52,22.7,7.12,65.7,
21971,QG,10/9/2001 0:00,1230,8.58,21.6,6.91,49,
21972,RI,10/9/2001 0:00,1215,1.28,23,6.7,48.7,
21973,MPR,10/9/2001 0:00,1105,2.04,24.5,7.56,92.1,
21974,MG,10/9/2001 0:00,800,5.5,25.21,7.72,158.2,
21975,Q1,10/9/2001 0:00,918,9.74,24,7.44,94.3,
21976,Q2,10/9/2001 0:00,900,0.06,24,7.37,110.2,
21977,Q3,10/9/2001 0:00,850,4.6,24,7.39,89.3,
21982,QS,10/16/2001 0:00,800,3.8,21.4,6.89,40.6,
21983,QP,10/16/2001 0:00,818,1.56,22.1,7.07,57.3,
21984,QG,10/16/2001 0:00,1150,8.58,21.1,6.9,50.4,
21985,RI,10/16/2001 0:00,1135,1.27,21.6,6.69,51.3,
21986,MPR,10/16/2001 0:00,1044,1.99,23.5,7.37,73.2,
21987,MG,10/16/2001 0:00,915,5.24,24.09,7.59,99.9,
21988,Q1,10/16/2001 0:00,1017,0.05,23.5,7.59,202,
21989,Q2,10/16/2001 0:00,1000,9.72,23.5,7.49,81.5,
21990,Q3,10/16/2001 0:00,945,4.56,23.5,7.5,73.8,
21995,QS,10/23/2001 0:00,840,3.52,22,7.27,44.1,
21996,QP,10/23/2001 0:00,906,1.42,22.5,7.32,67.3,
21997,QG,10/23/2001 0:00,1150,8.56,21.2,7.37,54.8,
21998,RI,10/23/2001 0:00,1135,1.21,22.1,7.31,59.4,
21999,MPR,10/23/2001 0:00,NA,NA,NA,7.62,88.9,
22000,MG,10/23/2001 0:00,731,5.27,24.41,7.51,126,
22001,Q1,10/23/2001 0:00,945,9.7,23.5,7.36,104.6,
22002,Q2,10/23/2001 0:00,930,0.07,24,7.29,92.8,
22003,Q3,10/23/2001 0:00,938,4.63,23.5,7.56,92,
22008,QS,10/30/2001 0:00,740,3.2,22.2,7.24,48.8,
22009,QP,10/30/2001 0:00,755,1.32,22.5,7.44,80.2,
22010,QG,10/30/2001 0:00,1110,8.63,21.2,7.1,48.7,
22011,RI,10/30/2001 0:00,1055,1.4,21.5,6.9,53.6,
22012,MPR,10/30/2001 0:00,1017,1.73,24,7.87,90.3,
22013,MG,10/30/2001 0:00,800,4.86,24.8,7.64,132.2,
22014,Q1,10/30/2001 0:00,942,9.78,23.3,7.1,83.2,
22015,Q2,10/30/2001 0:00,938,0.28,23.5,7.15,64.4,
22016,Q3,10/30/2001 0:00,933,4.78,24,7.12,89.8,
22021,QS,11/6/2001 0:00,750,3.4,22,7.11,47.1,
22022,QP,11/6/2001 0:00,810,1.34,22.2,7.33,76.6,
22023,QG,11/6/2001 0:00,1031,8.58,21.3,7.07,51.9,
22024,RI,11/6/2001 0:00,1012,1.24,21.5,6.93,56.3,
22025,MPR,11/6/2001 0:00,131,1.8,24,7.26,69.9,
22026,MG,11/6/2001 0:00,736,4.89,24.13,7.54,145.5,
22027,Q1,11/6/2001 0:00,100,9.68,23,7.4,97,
22028,Q2,11/6/2001 0:00,1244,0.06,23,7.21,45.3,
22029,Q3,11/6/2001 0:00,1250,4.52,23,7.26,53.7,
22034,QS,11/13/2001 0:00,820,3.4,21.2,7.1,47.9,
22035,QP,11/13/2001 0:00,837,1.46,21.8,7.27,71.4,
22036,QG,11/13/2001 0:00,1150,8.6,20.9,6.93,51.2,
22037,RI,11/13/2001 0:00,1132,1.3,21.2,6.8,55.5,
22038,MPR,11/13/2001 0:00,1042,2.08,23.5,7.49,98.4,
22039,MG,11/13/2001 0:00,930,4.58,23.59,7.66,137.2,
22040,Q1,11/13/2001 0:00,1001,9.83,23,7.37,105.2,
22041,Q2,11/13/2001 0:00,952,0.17,23,7.51,94.7,
22042,Q3,11/13/2001 0:00,944,4.68,22.5,7.51,89.7,
22047,QS,11/20/2001 0:00,827,3.06,20.8,7.1,52.1,
22048,QP,11/20/2001 0:00,849,1.36,21.3,7.27,73.3,
22049,QG,11/20/2001 0:00,1250,8.58,20.5,7.02,53.4,
22050,RI,11/20/2001 0:00,1234,1.26,21,6.88,58.6,
22051,MPR,11/20/2001 0:00,1038,1.71,23.5,7.61,93,
22052,MG,11/20/2001 0:00,800,4.6,23.1,7.86,135.3,
22053,Q1,11/20/2001 0:00,950,9.7,22.5,7.55,105.7,
22054,Q2,11/20/2001 0:00,845,0.18,22,7.7,141.2,
22055,Q3,11/20/2001 0:00,840,4.6,22,7.54,92.6,
22060,QS,11/27/2001 0:00,734,3.2,19.9,7.48,47.1,
22061,QP,11/27/2001 0:00,756,1.36,20.6,7.63,73.9,
22062,QG,11/27/2001 0:00,125,8.56,19.9,7.42,52.6,
22063,RI,11/27/2001 0:00,103,1.26,20.5,7.24,56.9,
22064,MPR,11/27/2001 0:00,913,1.8,21.5,7.69,80,
22065,MG,11/27/2001 0:00,854,4.64,22.5,7.88,139.9,
22066,Q1,11/27/2001 0:00,946,9.76,22,7.49,118.6,
22067,Q2,11/27/2001 0:00,940,0.16,21.8,7.43,88.9,
22068,Q3,11/27/2001 0:00,934,4.6,21.5,7.4,69.8,
22073,QS,12/4/2001 0:00,753,3.36,20.7,7.57,38,
22074,QP,12/4/2001 0:00,810,1.34,21.2,7.74,64.7,
22075,QG,12/4/2001 0:00,1148,8.56,20.4,7.38,43.7,
22076,RI,12/4/2001 0:00,1131,1.24,21.1,7.2,47.8,
22077,MPR,12/4/2001 0:00,1058,1.79,23,7.59,57.9,
22078,MG,12/4/2001 0:00,1118,4.7,24.03,7.72,74.2,
22079,Q1,12/4/2001 0:00,1035,9.74,22.8,7.44,85.3,
22080,Q2,12/4/2001 0:00,1020,0.1,22.3,7.5,72.2,
22081,Q3,12/4/2001 0:00,1013,4.58,22,7.51,72.9,
22086,QS,12/11/2001 0:00,737,3.54,21,6.85,43.2,
22087,QP,12/11/2001 0:00,753,1.44,21.5,7.1,70,
22088,QG,12/11/2001 0:00,1109,8.74,20.5,6.84,42.7,
22089,RI,12/11/2001 0:00,1048,1.28,20.7,6.76,55.9,
22090,MPR,12/11/2001 0:00,1038,2.4,22.5,7.37,70.2,
22091,MG,12/11/2001 0:00,1102,5.01,NA,7.58,111.6,
22092,Q1,12/11/2001 0:00,945,9.79,23,7.31,117.5,
22093,Q2,12/11/2001 0:00,950,0.2,23,7.38,73.9,
22094,Q3,12/11/2001 0:00,928,4.76,22.5,7.39,66.2,
22099,QS,12/18/2001 0:00,820,4.82,20.8,7.14,34.9,flooded
22100,QP,12/18/2001 0:00,835,1.9,21.4,7.3,52.4,flooded
22101,QG,12/18/2001 0:00,1200,8.66,20.5,7.19,45.4,
22102,RI,12/18/2001 0:00,1145,1.48,20.8,6.81,40.6,
22103,MPR,12/18/2001 0:00,830,3.14,22.48,7.4,NA,
22104,MG,12/18/2001 0:00,908,5.56,23.1,7.45,NA,
22105,Q1,12/18/2001 0:00,923,9.82,22.5,7.27,165.5,
22106,Q2,12/18/2001 0:00,914,0.24,22.5,7.48,133.4,
22107,Q3,12/18/2001 0:00,902,4.8,23.3,7.43,114.9,
22112,QS,12/26/2001 0:00,940,3.62,20,6.46,46.7,
22113,QP,12/26/2001 0:00,955,1.56,20.8,6.7,68.7,
22114,QG,12/26/2001 0:00,1145,8.64,20.2,6.37,49.1,
22115,RI,12/26/2001 0:00,1125,1.38,20.5,6.21,52.9,
22116,MPR,12/26/2001 0:00,NA,2.38,21.6,7.42,93.3,
22117,MG,12/26/2001 0:00,758,5.11,21.74,NA,101.1,
22118,Q1,12/26/2001 0:00,815,9.9,22.51,7.14,91.6,
22119,Q2,12/26/2001 0:00,800,0.31,22.13,7.33,97.5,
22120,Q3,12/26/2001 0:00,821,4.76,21.68,7.35,90.6,
22125,QS,1/2/2002 0:00,933,3.2,20.5,6.55,52,
22126,QP,1/2/2002 0:00,950,1.4,21.1,6.76,75.8,
22127,QT,1/2/2002 0:00,1020,NA,21.7,7.1,104.4,
22128,QG,1/2/2002 0:00,1225,8.6,20.4,6.62,52.4,
22129,RI,1/2/2002 0:00,1210,1.29,20.7,6.46,58,
22130,MPR,1/2/2002 0:00,1122,1.86,22.8,7.85,137,
22131,MG,1/2/2002 0:00,751,4.7,23.02,7.66,147.8,
22132,Q1,1/2/2002 0:00,930,9.78,22.82,7.36,93.2,
22133,Q2,1/2/2002 0:00,925,0.22,22.66,7.5,92.8,
22134,Q3,1/2/2002 0:00,920,4.65,22.36,7.47,88.9,
22139,QS,1/8/2002 0:00,925,3.36,20.2,6.67,48.9,
22140,QP,1/8/2002 0:00,940,1.41,20.9,6.95,73.2,
22141,QT,1/8/2002 0:00,1000,NA,21.2,7.15,103.4,
22142,QG,1/8/2002 0:00,1207,8.6,20.2,6.77,51.9,
22143,RI,1/8/2002 0:00,1152,1.29,20.4,6.55,56.8,
22144,MPR,1/8/2002 0:00,1013,1.92,23.5,7.54,74.7,
22145,MG,1/8/2002 0:00,800,4.73,22.52,7.66,122.5,
22146,Q1,1/8/2002 0:00,913,9.76,22.5,7.3,72.6,
22147,Q2,1/8/2002 0:00,907,0.1,22.3,7.54,79.7,
22148,Q3,1/8/2002 0:00,903,4.62,22,7.32,83,
22153,QS,1/15/2002 0:00,905,3.14,20.2,6.63,51.8,
22154,QP,1/15/2002 0:00,925,1.36,20.8,6.97,80.6,
